6.0,-28.0,0.20935,5.99285,0.04307,0.00478,0.00478,1.76958,0.66126,66
6.0,-27.0,0.19239,1.71135,0.01611,0.06214,0.06214,3.24541,0.66674,38
6.0,-27.0,0.01249,5.89058,0.00047,-0.01473,-0.01473,0.46271,0.33326,38
7.0,-33.0,0.02484,6.18026,0.00216,-0.00895,-0.00895,0.03708,0.3913,23
7.0,-33.0,0.37616,4.35366,0.0335,0.06599,0.06599,2.25971,0.6087,23
7.0,-32.0,0.27076,6.09914,0.06937,-0.0238,-0.0238,0.06657,0.55187,34
7.0,-32.0,0.39437,3.38867,0.03219,-0.04877,-0.04877,0.71194,0.44813,34
7.0,-31.0,0.48747,3.36814,0.05409,-0.06087,-0.06087,0.60946,0.6608,23
7.0,-31.0,0.27978,6.04607,0.10039,-0.06562,-0.06562,0.14577,0.3392,23
7.0,-30.0,0.57651,3.28505,0.03689,0.01005,0.01005,0.41348,0.64958,18
7.0,-30.0,0.51354,5.95355,0.08331,-0.20147,-0.20147,0.52794,0.35042,18
7.0,-29.0,0.39616,3.24486,0.03462,-0.03835,-0.03835,0.41686,0.59753,33
7.0,-29.0,0.4003,6.02918,0.08276,-0.13449,-0.13449,0.60735,0.40247,33
7.0,-28.0,0.22474,1.65196,0.04231,0.44651,0.44651,7.15016,1.0,47
7.0,-27.0,0.12795,1.33269,0.01912,0.14417,0.14417,2.71618,0.85905,47
7.0,-27.0,0.09612,4.82937,0.00235,0.00882,0.00882,0.04256,0.14095,47
8.0,-33.0,0.53521,5.90143,0.03605,-0.0191,-0.0191,0.04907,1.0,17
8.0,-32.0,0.5997,5.5803,0.00885,-0.00805,-0.00805,0.2545,0.625,16
8.0,-32.0,0.61587,2.72183,0.00696,-0.01819,-0.01819,0.08011,0.375,16
8.0,-31.0,0.4306,3.63637,0.0505,-0.10896,-0.10896,0.97617,0.74719,23
8.0,-31.0,0.23374,6.04596,0.08696,-0.09725,-0.09725,0.11672,0.25281,23
8.0,-30.0,0.47135,3.16733,0.06373,-0.03005,-0.03005,0.18788,0.50172,24
8.0,-30.0,0.17337,5.97252,0.04227,-0.00297,-0.00297,0.24233,0.49828,24
8.0,-29.0,0.26418,3.58252,0.02408,-0.02363,-0.02363,0.30658,0.47689,44
8.0,-29.0,0.38486,6.22114,0.30308,-0.34094,-0.34094,0.83627,0.52311,44
8.0,-28.0,0.30907,3.31553,0.02898,-0.06922,-0.06922,0.59714,0.50081,26
8.0,-28.0,0.32929,6.11862,0.12397,-0.18782,-0.18782,0.52281,0.49919,26
9.0,-34.0,0.15861,5.75046,0.05321,-0.09433,-0.09433,0.84327,1.0,33
9.0,-33.0,0.32557,6.01749,0.0994,-0.06154,-0.06154,0.11912,0.70607,44
9.0,-33.0,0.35875,2.72362,0.08444,0.05485,0.05485,0.90792,0.29393,44
9.0,-32.0,0.6332,5.29292,0.01309,0.00115,0.00115,0.14013,0.61905,21
9.0,-32.0,0.6967,2.49275,0.01805,-0.03524,-0.03524,0.12487,0.38095,21
9.0,-31.0,0.55872,5.00861,0.0142,0.00294,0.00294,0.14934,0.75041,20
9.0,-31.0,0.45907,3.49466,0.00871,-0.01866,-0.01866,0.05709,0.24959,20
9.0,-30.0,0.43839,4.26585,0.0374,0.00659,0.00659,0.80411,0.9,20
9.0,-30.0,0.58665,1.852,0.00708,0.01532,0.01532,0.03312,0.1,20
9.0,-29.0,0.31284,4.04675,0.07843,0.058,0.058,0.85994,0.60338,43
9.0,-29.0,0.2924,6.08613,0.06022,0.02288,0.02288,0.19612,0.25909,43
9.0,-29.0,0.24438,1.26112,0.02311,0.03237,0.03237,0.05399,0.13753,43
9.0,-28.0,0.03287,0.24816,0.0022,0.01901,0.01901,0.19538,0.3261,60
9.0,-28.0,0.40988,4.24974,0.19798,0.07781,0.07781,1.82031,0.6739,60
9.0,-27.0,0.29129,5.30177,0.1768,-0.05558,-0.05558,2.35565,1.0,50
9.0,-26.0,0.56022,4.61614,0.04495,0.02138,0.02138,0.07612,0.55308,20
9.0,-26.0,0.32075,0.93355,0.03889,0.03848,0.03848,0.83613,0.44692,20
9.0,-25.0,0.43333,4.62662,0.03588,0.01936,0.01936,0.12188,0.72222,27
9.0,-25.0,0.27717,1.5246,0.02368,-0.0178,-0.0178,0.1411,0.27778,27
9.0,-24.0,0.3157,3.25073,0.15606,-0.00114,-0.00114,1.82676,0.82759,29
9.0,-24.0,0.03162,0.0644,0.004,0.00815,0.00815,0.01659,0.17241,29
9.0,-23.0,0.01768,6.0869,0.00094,-0.01041,-0.01041,0.11559,0.24999,32
9.0,-23.0,1.25239,3.45418,0.4753,-0.50956,-0.50956,0.57641,0.16588,32
9.0,-23.0,0.1782,1.21309,0.01539,0.09199,0.09199,3.38118,0.58413,32
10.0,-34.0,0.38159,6.00874,0.08306,-0.05056,-0.05056,0.13722,0.73907,23
10.0,-34.0,0.48567,3.0108,0.08077,-0.03406,-0.03406,0.23557,0.26093,23
10.0,-33.0,0.53822,5.78233,0.14353,-0.24708,-0.24708,0.7136,0.8,35
10.0,-33.0,0.68147,2.51857,0.01988,-0.02532,-0.02532,0.06313,0.2,35
10.0,-32.0,0.59014,5.2893,0.01249,0.01122,0.01122,0.0479,1.0,14
10.0,-31.0,0.5978,5.12029,0.0087,0.00073,0.00073,0.02172,1.0,12
10.0,-30.0,0.38526,4.45071,0.02604,0.0244,0.0244,0.26191,1.0,15
10.0,-29.0,0.25204,5.34948,0.04737,0.03621,0.03621,1.27622,1.0,14
10.0,-28.0,0.53703,4.95256,0.05137,0.03794,0.03794,0.64075,1.0,14
